#;TIPO;"COD. PROYECTO";PROYECTO;"CODIGO OS";CIRCUITO;"CIRCUITO PADRE";"FECHA ALTA OPERATIVA";"FECHA ALTA REAL";CLIENTE;SECTOR;"TIPO SERVICIO";TIEMPO;"DIAS SUSPENSION";TRABAJOS;"FECHA TRABAJO";"FECHA EJECUCION REAL";ASESOR;"ASESOR NOMBRES";ESTADO;"FECHA REG.";"FECHA APROB. EXCEP.";"FECHA POR APROB.";"FECHA APROB.";"TRIMESTRE REGISTRO";"TRIMESTRE APROBACION";MONEDA;"MONTO MRC";"MONTO NRC";"SUB GERENTE";RUC;"CIR. PRECIO EQUIPO";"CIR. PRECIO RENTA";"CIR. MONEDA"
2913;OS;106181;SI;647167;418843;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2914;OS;106181;SI;647171;418845;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2915;OS;106181;SI;647175;418847;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2916;OS;106181;SI;647179;418849;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2917;OS;106181;SI;647183;418851;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2918;OS;106181;SI;647187;418833;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:24";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2919;OS;106180;SI;647191;419029;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2920;OS;106180;SI;647195;419031;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2921;OS;106180;SI;647199;419032;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2922;OS;106180;SI;647203;419034;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2923;OS;106180;SI;647207;419036;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2924;OS;106180;SI;647211;419028;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2925;OS;106180;SI;647215;419035;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2926;OS;106180;SI;647219;419033;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2927;OS;106180;SI;647223;419030;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2928;OS;106180;SI;647227;419027;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:27";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2929;OS;106179;SI;647231;419268;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2930;OS;106179;SI;647235;419269;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2931;OS;106179;SI;647239;419270;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2932;OS;106179;SI;647243;419271;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2933;OS;106179;SI;647247;419272;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2934;OS;106179;SI;647251;419273;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2935;OS;106179;SI;647255;419276;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2936;OS;106179;SI;647259;419274;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2937;OS;106179;SI;647263;419275;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2938;OS;106179;SI;647267;419267;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2939;OS;106178;SI;647271;419189;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2940;OS;106178;SI;647275;419191;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2941;OS;106178;SI;647279;419196;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2942;OS;106178;SI;647283;419193;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2943;OS;106178;SI;647287;419195;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2944;OS;106178;SI;647291;419188;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2945;OS;106178;SI;647295;419194;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2946;OS;106178;SI;647299;419192;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2947;OS;106178;SI;647303;419190;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2948;OS;106178;SI;647307;419187;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2949;OS;106177;SI;647311;419149;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2950;OS;106177;SI;647315;419151;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2951;OS;106177;SI;647319;419152;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2952;OS;106177;SI;647323;419154;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2953;OS;106177;SI;647327;419156;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2954;OS;106177;SI;647331;419148;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2955;OS;106177;SI;647335;419155;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2956;OS;106177;SI;647339;419153;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2957;OS;106177;SI;647343;419150;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2958;OS;106177;SI;647347;419147;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2959;OS;106176;SI;647351;418747;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2960;OS;106176;SI;647355;418750;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2961;OS;106176;SI;647359;418748;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2962;OS;106176;SI;647363;418749;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2963;OS;106176;SI;647367;418751;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2964;OS;106176;SI;647371;418752;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2965;OS;106176;SI;647375;418753;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2966;OS;106176;SI;647379;418754;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2967;OS;106176;SI;647383;418755;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2968;OS;106176;SI;647387;418756;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2969;OS;106175;SI;647391;418829;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2970;OS;106175;SI;647395;418830;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2971;OS;106175;SI;647399;418828;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2972;OS;106175;SI;647403;418831;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2973;OS;106175;SI;647407;418832;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2974;OS;106175;SI;647411;418834;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2975;OS;106175;SI;647415;418836;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2976;OS;106175;SI;647419;418838;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2977;OS;106175;SI;647423;418840;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2978;OS;106175;SI;647427;418827;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2979;OS;106173;SI;647471;419073;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2980;OS;106173;SI;647475;419067;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2981;OS;106173;SI;647479;419068;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2982;OS;106173;SI;647483;419076;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2983;OS;106173;SI;647487;419075;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2984;OS;106173;SI;647491;419074;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2985;OS;106173;SI;647495;419072;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2986;OS;106173;SI;647499;419071;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2987;OS;106173;SI;647503;419070;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2988;OS;106173;SI;647507;419069;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:30";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2989;OS;106172;SI;647511;419397;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2990;OS;106172;SI;647515;419411;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2991;OS;106172;SI;647519;419401;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2992;OS;106172;SI;647523;419405;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2993;OS;106172;SI;647527;419409;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2994;OS;106172;SI;647531;419395;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2995;OS;106172;SI;647535;419407;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2996;OS;106172;SI;647539;419403;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
2997;OS;106172;SI;647543;419399;;;;"ASOCIACION DE BANCOS DEL PERU";PRI;L2L;"36 MESES";;"Nuevo servicio";;;jtamayo;;Exceptuado;16/12/2025;29/12/2025;"29/12/2025 10:33";;"2025 - Q4";"2025 - Q4";DOLARES;;;jmartinezc;20139491077;0.00;120.00;$
